Time,Event Time,State at A,State at B,Comment
s,s,State,State,

170.583968,170.58400,1,0,
170.588752,170.58870,0,0,
171.6699119,171.66990,1,0,
171.8029599,171.80300,1,1,
171.857736,171.85770,0,1,
171.9901439,171.99010,0,0,
173.1139519,173.11400,0,1,
173.136632,173.13660,1,1,
173.2964239,173.29640,1,0,
173.332056,173.33210,0,0,
174.4062159,174.40620,1,0,
174.5135279,174.51350,1,1,
174.6064239,174.60640,0,1,
174.6926399,174.69260,0,0,
175.8184159,175.81840,0,1,
175.8889119,175.88890,1,1,
175.996816,175.99680,1,0,
176.0905839,176.09060,0,0,
177.1641519,177.16420,1,0,
177.2139839,177.21400,1,1,
177.3632079,177.36320,0,1,
177.3956399,177.39560,0,0,
178.5167359,178.51670,0,1,
178.6412879,178.64130,1,1,
178.702656,178.70270,1,0,
178.8333679,178.83340,0,0,
179.912736,179.91270,1,0,
179.9217839,179.92180,1,1,
180.0984079,180.09840,0,1,
180.1156319,180.11560,0,0,
181.2314239,181.23140,0,1,
181.3693679,181.36940,1,1,
181.432864,181.43290,1,0,
181.5475439,181.54750,0,0,
182.6326399,182.63260,1,0,
182.653912,182.65390,1,1,
182.8069679,182.80700,0,1,
182.862832,182.86280,0,0,
183.9745919,183.97460,0,1,
184.073568,184.07360,1,1,
184.18684,184.18680,1,0,
184.2459119,184.24590,0,0,
185.3328079,185.33280,1,0,
185.407896,185.40790,1,1,
185.5059599,185.50600,0,1,
185.618168,185.61820,0,0,
186.7324479,186.73250,0,1,
186.7735839,186.77360,1,1,
186.9383839,186.93840,1,0,
186.9501519,186.95010,0,0,
188.0309439,188.03090,1,0,
188.1540719,188.15410,1,1,
188.2129279,188.21290,0,1,
188.3517199,188.35170,0,0,
189.4717439,189.47170,0,1,
189.4866799,189.48670,1,1,
189.6628319,189.66280,1,0,
189.677584,189.67760,0,0,
190.7485199,190.74850,1,0,
190.875856,190.87590,1,1,
190.94572,190.94570,0,1,
191.0613039,191.06130,0,0,
192.183528,192.18350,0,1,
192.22652,192.22650,1,1,
192.3653519,192.36540,1,0,
192.430344,192.43030,0,0,
193.497288,193.49730,1,0,
193.5789919,193.57900,1,1,
193.702408,193.70240,0,1,
193.7604879,193.76050,0,0,
194.88296,194.88300,0,1,
194.9832799,194.98330,1,1,
195.066208,195.06620,1,0,
195.185488,195.18550,0,0,
196.25516,196.25520,1,0,
196.280824,196.28080,1,1,
196.4515199,196.45150,0,1,
196.4695039,196.46950,0,0,
197.5866799,197.58670,0,1,
197.7262639,197.72630,1,1,
197.781816,197.78180,1,0,
197.9140799,197.91410,0,0,
198.9925439,198.99250,1,0,
198.9990159,198.99900,1,1,
199.1741039,199.17410,0,1,
199.2027839,199.20280,0,0,
200.3139039,200.31390,0,1,
200.4413999,200.44140,1,1,
200.5243039,200.52430,1,0,
200.6177039,200.61770,0,0,
201.7012639,201.70130,1,0,
201.74452,201.74450,1,1,
201.8755599,201.87560,0,1,
201.9594719,201.95950,0,0,
203.140888,203.14090,0,1,
203.1409039,203.14090,1,1,
203.281512,203.28150,1,0,
203.3157199,203.31570,0,0,
204.3983199,204.39830,1,0,
204.50044,204.50040,1,1,
204.576112,204.57610,0,1,
204.7096479,204.70960,0,0,
205.8195919,205.81960,0,1,
205.8442399,205.84420,1,1,
206.0222879,206.02230,1,0,
206.028888,206.02890,0,0,
207.103432,207.10340,1,0,
207.2373919,207.23740,1,1,
207.295112,207.29510,0,1,
207.431864,207.43190,0,0,
208.546632,208.54660,0,1,
208.56936,208.56940,1,1,
208.7356799,208.73570,1,0,
208.769904,208.76990,0,0,
209.8351679,209.83520,1,0,
209.9489999,209.94900,1,1,
210.0410879,210.04110,0,1,
210.1336879,210.13370,0,0,
211.2525999,211.25260,0,1,
211.320856,211.32090,1,1,
211.43624,211.43620,1,0,
211.529856,211.52990,0,0,
212.5922239,212.59220,1,0,
212.6490079,212.64900,1,1,
212.798544,212.79850,0,1,
212.835376,212.83540,0,0,
213.9502959,213.95030,0,1,
214.0760399,214.07600,1,1,
214.1410959,214.14110,1,0,
214.2750879,214.27510,0,0,
215.343144,215.34310,1,0,
215.3551759,215.35520,1,1,
215.5358319,215.53580,0,1,
215.553736,215.55370,0,0,
216.664224,216.66420,0,1,
216.806176,216.80620,1,1,
216.870312,216.87030,1,0,
216.990648,216.99060,0,0,
218.066768,218.06680,1,0,
218.0865999,218.08660,1,1,
218.2470159,218.24700,0,1,
218.300832,218.30080,0,0,
219.4042799,219.40430,0,1,
219.511712,219.51170,1,1,
219.622608,219.62260,1,0,
219.68852,219.68850,0,0,
220.768464,220.76850,1,0,
220.840472,220.84050,1,1,
220.9456,220.94560,0,1,
221.058088,221.05810,0,0,
222.162008,222.16200,0,1,
222.210192,222.21020,1,1,
222.375448,222.37540,1,0,
222.391024,222.39100,0,0,
223.466288,223.46630,1,0,
223.591256,223.59130,1,1,
223.652384,223.65240,0,1,
223.796464,223.79650,0,0,
224.905216,224.90520,0,1,
224.921152,224.92120,1,1,
224.921168,224.92120,0,1,
224.921352,224.92140,1,1,
225.103392,225.10340,1,0,
